Mmus_ENSMUST00000197614	Trav14n-2
Mmus_ENSMUST00000103623	Trav14n-2
Mmus_ENSMUST00000199112	Trav15n-2
Mmus_ENSMUST00000197557	Trav3n-3
Mmus_ENSMUST00000103625	Trav3n-3
Mmus_ENSMUST00000103626	Trav9n-4
Mmus_ENSMUST00000103627	Trav4n-4
Mmus_ENSMUST00000179997	Trav5n-4
Mmus_ENSMUST00000179607	Trav6n-7
Mmus_ENSMUST00000178100	Trav7n-6
Mmus_ENSMUST00000179580	Trav13n-3
Mmus_ENSMUST00000103632	Trav8n-2
Mmus_ENSMUST00000199280	Trav16n
Mmus_ENSMUST00000103633	Trav16n
Mmus_ENSMUST00000196105	Trav13n-4
Mmus_ENSMUST00000103634	Trav13n-4
Mmus_ENSMUST00000103652	Trav14n-3
Mmus_ENSMUST00000103635	Trav14n-3
Mmus_ENSMUST00000103636	Trav7-2
Mmus_ENSMUST00000103637	Trav4-2
Mmus_ENSMUST00000180549	Trav6-3
Mmus_ENSMUST00000183604	Trav6-3
Mmus_ENSMUST00000177622	Trav7-3
Mmus_ENSMUST00000180711	Trav6-4
Mmus_ENSMUST00000184650	Trav6-4
Mmus_ENSMUST00000181728	Trav7-4
Mmus_ENSMUST00000103643	Trav8-1
Mmus_ENSMUST00000103581	Trav9-1
Mmus_ENSMUST00000181210	Trav6-5
Mmus_ENSMUST00000183488	Trav6-5
Mmus_ENSMUST00000103583	Trav10
Mmus_ENSMUST00000103584	Trav6-6
Mmus_ENSMUST00000103585	Trav11
Mmus_ENSMUST00000200609	Trav7-5
Mmus_ENSMUST00000200115	Trav12-1
Mmus_ENSMUST00000103650	Trav12-1
Mmus_ENSMUST00000103651	Trav13-1
Mmus_ENSMUST00000198297	Trav14-1
Mmus_ENSMUST00000200101	Trav15-1-dv6-1
Mmus_ENSMUST00000103653	Trav15-1-dv6-1
Mmus_ENSMUST00000103654	Trav9-2
Mmus_ENSMUST00000103655	Trav4-3
Mmus_ENSMUST00000180972	Trav12-2
Mmus_ENSMUST00000103657	Trav12-3
Mmus_ENSMUST00000103658	Trav13-2
Mmus_ENSMUST00000179267	Trav14-2
Mmus_ENSMUST00000184874	Trav14-2
Mmus_ENSMUST00000103660	Trav15-2-dv6-2
Mmus_ENSMUST00000181768	Trav3-3
Mmus_ENSMUST00000183835	Trav3-3
Mmus_ENSMUST00000103662	Trav9-4
Mmus_ENSMUST00000103663	Trav4-4-dv10
Mmus_ENSMUST00000103664	Trav5-4
Mmus_ENSMUST00000103638	Trav6-7-dv9
Mmus_ENSMUST00000103641	Trav7-6
Mmus_ENSMUST00000184687	Trav7-6
Mmus_ENSMUST00000103667	Trav16
Mmus_ENSMUST00000180380	Trav13-4-dv7
Mmus_ENSMUST00000184905	Trav13-4-dv7
Mmus_ENSMUST00000103589	Trav14-3
Mmus_ENSMUST00000103670	Trav3-4
Mmus_ENSMUST00000103671	Trav13-5
Mmus_ENSMUST00000103672	Trav17
Mmus_ENSMUST00000186545	Trav17
Mmus_ENSMUST00000103673	Trav18
Mmus_ENSMUST00000186573	Trav18
Mmus_ENSMUST00000103674	Trav19
Mmus_ENSMUST00000180938	Trav21-dv12
Mmus_ENSMUST00000103676	Trdv1
Mmus_ENSMUST00000187163	Trdv1
Mmus_ENSMUST00000197130	Trdv2-1
Mmus_ENSMUST00000103677	Trdv2-1
Mmus_ENSMUST00000103678	Trdv2-2
Mmus_ENSMUST00000199137	Trav23
Mmus_ENSMUST00000103679	Trdv4
Mmus_ENSMUST00000103685	Trdv5
Mmus_ENSMUST00000103553	Trgv7
Mmus_ENSMUST00000103554	Trgv4
Mmus_ENSMUST00000198330	Trgv6
Mmus_ENSMUST00000103555	Trgv6
Mmus_ENSMUST00000199017	Trgv5
Mmus_ENSMUST00000103556	Trgv5
Mmus_ENSMUST00000103559	Trgv3
Mmus_ENSMUST00000198663	Trgv3
Mmus_ENSMUST00000103563	Trgv2
Mmus_ENSMUST00000103564	Trgv1
Mmus_ENSMUST00000103262	Trbv1
Mmus_ENSMUST00000103263	Trbv2
Mmus_ENSMUST00000103264	Trbv3
Mmus_ENSMUST00000103265	Trbv4
Mmus_ENSMUST00000103266	Trbv5
Mmus_ENSMUST00000103267	Trbv12-1
Mmus_ENSMUST00000192856	Trbc1
Mmus_ENSMUST00000103291	Trbc1
Mmus_ENSMUST00000103299	Trbc2
Mmus_ENSMUST00000196323	Trdc
Mmus_ENSMUST00000198398	Trac
Mmus_ENSMUST00000103740	Trac
Mmus_ENSMUST00000103558	Trgc1
Mmus_ENSMUST00000164407	Trgc3
Mmus_ENSMUST00000198163	Trgc3
Mmus_ENSMUST00000103561	Trgc2
Mmus_ENSMUST00000179181	Trgc4
Mmus_ENSMUST00000103405	Igkj1
Mmus_ENSMUST00000198234	Igkj2
Mmus_ENSMUST00000199487	Igkj3
Mmus_ENSMUST00000103408	Igkj4
Mmus_ENSMUST00000199459	Igkj5
Mmus_ENSMUST00000103427	Ighj4
Mmus_ENSMUST00000103428	Ighj3
Mmus_ENSMUST00000192746	Ighj2
Mmus_ENSMUST00000103430	Ighj1
Mmus_ENSMUST00000199490	Iglj1
Mmus_ENSMUST00000200074	Iglj3p
Mmus_ENSMUST00000200211	Iglj3
Mmus_ENSMUST00000198313	Iglj4
Mmus_ENSMUST00000197969	Iglj2
Mmus_ENSMUST00000103410	Igkc
Mmus_ENSMUST00000194738	Igha
Mmus_ENSMUST00000178282	Igha
Mmus_ENSMUST00000223335	Ighe
Mmus_ENSMUST00000137336	Ighe
Mmus_ENSMUST00000103416	Ighg2c
Mmus_ENSMUST00000195192	Ighg2c
Mmus_ENSMUST00000192188	Ighg2b
Mmus_ENSMUST00000103418	Ighg2b
Mmus_ENSMUST00000194304	Ighg1
Mmus_ENSMUST00000103420	Ighg1
Mmus_ENSMUST00000223179	Ighg3
Mmus_ENSMUST00000103423	Ighg3
Mmus_ENSMUST00000194162	Ighd
Mmus_ENSMUST00000192250	Ighd
Mmus_ENSMUST00000177715	Ighm
Mmus_ENSMUST00000103426	Ighm
Mmus_ENSMUST00000200568	Iglc1
Mmus_ENSMUST00000200235	Iglc3
Mmus_ENSMUST00000197046	Iglc4
Mmus_ENSMUST00000198182	Iglc2
Mmus_ENSMUST00000103749	Iglc2
Mmus_ENSMUST00000103304	Igkv1-133
Mmus_ENSMUST00000103305	Igkv1-132
Mmus_ENSMUST00000103306	Igkv1-131
Mmus_ENSMUST00000196006	Igkv14-130
Mmus_ENSMUST00000103307	Igkv14-130
Mmus_ENSMUST00000200578	Igkv9-129
Mmus_ENSMUST00000103308	Igkv9-129
Mmus_ENSMUST00000200586	Igkv17-127
Mmus_ENSMUST00000103309	Igkv17-127
Mmus_ENSMUST00000103310	Igkv14-126
Mmus_ENSMUST00000197406	Igkv11-125
Mmus_ENSMUST00000103311	Igkv11-125
Mmus_ENSMUST00000196768	Igkv9-124
Mmus_ENSMUST00000103312	Igkv9-124
Mmus_ENSMUST00000103313	Igkv9-123
Mmus_ENSMUST00000103314	Igkv1-122
Mmus_ENSMUST00000197515	Igkv17-121
Mmus_ENSMUST00000103315	Igkv17-121
Mmus_ENSMUST00000103316	Igkv9-120
Mmus_ENSMUST00000103317	Igkv1-117
Mmus_ENSMUST00000103318	Igkv2-112
Mmus_ENSMUST00000103319	Igkv2-112
Mmus_ENSMUST00000103320	Igkv14-111
Mmus_ENSMUST00000103321	Igkv1-110
Mmus_ENSMUST00000103322	Igkv2-109
Mmus_ENSMUST00000103323	Igkv16-104
Mmus_ENSMUST00000103324	Igkv15-103
Mmus_ENSMUST00000200406	Igkv20-101-2
Mmus_ENSMUST00000199510	Igkv14-100
Mmus_ENSMUST00000103325	Igkv14-100
Mmus_ENSMUST00000168090	Igkv1-99
Mmus_ENSMUST00000103326	Igkv1-99
Mmus_ENSMUST00000196839	Igkv12-98
Mmus_ENSMUST00000103327	Igkv12-98
Mmus_ENSMUST00000103328	Igkv10-96
Mmus_ENSMUST00000198735	Igkv10-95
Mmus_ENSMUST00000103329	Igkv10-95
Mmus_ENSMUST00000103330	Igkv10-94
Mmus_ENSMUST00000196863	Igkv19-93
Mmus_ENSMUST00000183936	Igkv19-93
Mmus_ENSMUST00000103332	Igkv4-92
Mmus_ENSMUST00000103333	Igkv4-91
Mmus_ENSMUST00000103334	Igkv4-90
Mmus_ENSMUST00000199143	Igkv12-89
Mmus_ENSMUST00000103335	Igkv12-89
Mmus_ENSMUST00000103336	Igkv1-88
Mmus_ENSMUST00000198756	Gm42543
Mmus_ENSMUST00000200454	Igkv4-86
Mmus_ENSMUST00000103337	Igkv4-86
Mmus_ENSMUST00000114212	Igkv13-85
Mmus_ENSMUST00000103339	Igkv13-84
Mmus_ENSMUST00000197966	Igkv4-81
Mmus_ENSMUST00000103340	Igkv4-81
Mmus_ENSMUST00000103341	Igkv4-80
Mmus_ENSMUST00000103342	Igkv4-79
Mmus_ENSMUST00000103343	Igkv4-78
Mmus_ENSMUST00000103344	Igkv4-74
Mmus_ENSMUST00000103346	Igkv4-72
Mmus_ENSMUST00000196201	Igkv4-71
Mmus_ENSMUST00000101325	Igkv4-71
Mmus_ENSMUST00000103348	Igkv4-70
Mmus_ENSMUST00000196595	Igkv4-63
Mmus_ENSMUST00000103351	Igkv4-63
Mmus_ENSMUST00000198345	Igkv4-62
Mmus_ENSMUST00000177795	Igkv4-62
Mmus_ENSMUST00000199160	Igkv4-61
Mmus_ENSMUST00000103353	Igkv4-61
Mmus_ENSMUST00000103354	Igkv4-59
Mmus_ENSMUST00000197448	Igkv4-58
Mmus_ENSMUST00000103355	Igkv4-58
Mmus_ENSMUST00000103356	Igkv4-57-1
Mmus_ENSMUST00000103357	Igkv4-57
Mmus_ENSMUST00000103359	Igkv4-55
Mmus_ENSMUST00000199437	Igkv4-54
Mmus_ENSMUST00000177697	Igkv4-54
Mmus_ENSMUST00000198328	Igkv4-53
Mmus_ENSMUST00000166380	Igkv4-53
Mmus_ENSMUST00000103345	Igkv4-51
Mmus_ENSMUST00000103363	Igkv4-50
Mmus_ENSMUST00000103364	Igkv5-48
Mmus_ENSMUST00000103365	Igkv12-46
Mmus_ENSMUST00000103366	Igkv5-45
Mmus_ENSMUST00000103367	Igkv12-44
Mmus_ENSMUST00000103368	Igkv5-43
Mmus_ENSMUST00000103369	Igkv12-41
Mmus_ENSMUST00000197290	Igkv5-39
Mmus_ENSMUST00000103370	Igkv5-39
Mmus_ENSMUST00000198880	Igkv12-38
Mmus_ENSMUST00000103371	Igkv12-38
Mmus_ENSMUST00000103372	Igkv5-37
Mmus_ENSMUST00000200160	Igkv18-36
Mmus_ENSMUST00000103373	Igkv18-36
Mmus_ENSMUST00000197820	Igkv1-35
Mmus_ENSMUST00000103374	Igkv1-35
Mmus_ENSMUST00000196959	Igkv8-34
Mmus_ENSMUST00000197429	Igkv7-33
Mmus_ENSMUST00000103376	Igkv7-33
Mmus_ENSMUST00000103377	Igkv6-32
Mmus_ENSMUST00000103378	Igkv8-30
Mmus_ENSMUST00000197371	Igkv6-29
Mmus_ENSMUST00000103379	Igkv6-29
Mmus_ENSMUST00000197525	Igkv8-28
Mmus_ENSMUST00000103380	Igkv8-28
Mmus_ENSMUST00000197272	Igkv8-27
Mmus_ENSMUST00000103381	Igkv8-27
Mmus_ENSMUST00000103382	Igkv8-26
Mmus_ENSMUST00000103383	Igkv6-25
Mmus_ENSMUST00000103384	Igkv8-24
Mmus_ENSMUST00000196275	Gm43218
Mmus_ENSMUST00000103386	Igkv6-23
Mmus_ENSMUST00000103387	Igkv8-21
Mmus_ENSMUST00000103388	Igkv6-20
Mmus_ENSMUST00000196599	Igkv8-19
Mmus_ENSMUST00000103389	Igkv8-19
Mmus_ENSMUST00000103390	Igkv8-18
Mmus_ENSMUST00000103391	Igkv6-17
Mmus_ENSMUST00000195945	Igkv8-16
Mmus_ENSMUST00000103392	Igkv8-16
Mmus_ENSMUST00000103393	Igkv6-15
Mmus_ENSMUST00000103394	Igkv6-14
Mmus_ENSMUST00000198184	Igkv6-13
Mmus_ENSMUST00000103395	Igkv6-13
Mmus_ENSMUST00000103396	Igkv3-12
Mmus_ENSMUST00000196940	Igkv3-10
Mmus_ENSMUST00000103397	Igkv3-10
Mmus_ENSMUST00000103398	Igkv3-9
Mmus_ENSMUST00000197560	Igkv3-7
Mmus_ENSMUST00000103399	Igkv3-7
Mmus_ENSMUST00000103400	Igkv3-5
Mmus_ENSMUST00000103401	Igkv3-4
Mmus_ENSMUST00000103402	Igkv3-3
Mmus_ENSMUST00000103403	Igkv3-2
Mmus_ENSMUST00000103404	Igkv3-1
Mmus_ENSMUST00000195468	Ighv5-2
Mmus_ENSMUST00000103442	Ighv5-2
Mmus_ENSMUST00000103443	Ighv2-2
Mmus_ENSMUST00000103444	Ighv5-4
Mmus_ENSMUST00000178229	Ighv2-3
Mmus_ENSMUST00000103446	Ighv5-6
Mmus_ENSMUST00000103447	Ighv2-4
Mmus_ENSMUST00000103448	Ighv5-9
Mmus_ENSMUST00000195707	Ighv2-5
Mmus_ENSMUST00000103449	Ighv2-5
Mmus_ENSMUST00000103450	Ighv5-12
Mmus_ENSMUST00000179657	Ighv2-6
Mmus_ENSMUST00000192264	Ighv5-9-1
Mmus_ENSMUST00000103452	Ighv5-9-1
Mmus_ENSMUST00000195381	Ighv5-12-4
Mmus_ENSMUST00000180013	Ighv2-9-1
Mmus_ENSMUST00000192911	Ighv2-6-8
Mmus_ENSMUST00000103455	Ighv2-6-8
Mmus_ENSMUST00000103456	Ighv2-7
Mmus_ENSMUST00000192877	Ighv5-15
Mmus_ENSMUST00000103457	Ighv5-15
Mmus_ENSMUST00000193652	Ighv5-16
Mmus_ENSMUST00000103458	Ighv5-16
Mmus_ENSMUST00000103459	Ighv5-17
Mmus_ENSMUST00000103451	Ighv2-9
Mmus_ENSMUST00000103474	Ighv7-1
Mmus_ENSMUST00000193133	Ighv7-2
Mmus_ENSMUST00000103462	Ighv7-2
Mmus_ENSMUST00000103463	Ighv14-1
Mmus_ENSMUST00000103464	Ighv4-1
Mmus_ENSMUST00000103478	Ighv3-1
Mmus_ENSMUST00000103466	Ighv11-1
Mmus_ENSMUST00000103467	Ighv14-2
Mmus_ENSMUST00000103468	Ighv11-2
Mmus_ENSMUST00000103469	Ighv14-3
Mmus_ENSMUST00000195641	Ighv16-1
Mmus_ENSMUST00000103470	Ighv16-1
Mmus_ENSMUST00000195884	Ighv9-1
Mmus_ENSMUST00000103471	Ighv9-1
Mmus_ENSMUST00000103472	Ighv9-2
Mmus_ENSMUST00000103473	Ighv9-3
Mmus_ENSMUST00000103461	Ighv7-3
Mmus_ENSMUST00000195706	Ighv14-4
Mmus_ENSMUST00000103475	Ighv14-4
Mmus_ENSMUST00000191693	Ighv3-3
Mmus_ENSMUST00000103476	Ighv3-3
Mmus_ENSMUST00000192499	Ighv7-4
Mmus_ENSMUST00000103477	Ighv7-4
Mmus_ENSMUST00000193408	Ighv3-4
Mmus_ENSMUST00000195619	Ighv3-5
Mmus_ENSMUST00000103479	Ighv3-5
Mmus_ENSMUST00000195124	Ighv3-6
Mmus_ENSMUST00000103481	Ighv3-6
Mmus_ENSMUST00000194159	Ighv9-4
Mmus_ENSMUST00000103482	Ighv9-4
Mmus_ENSMUST00000103483	Ighv3-8
Mmus_ENSMUST00000125484	Ighv13-2
Mmus_ENSMUST00000183954	Ighv13-2
Mmus_ENSMUST00000103485	Ighv12-3
Mmus_ENSMUST00000103486	Ighv6-3
Mmus_ENSMUST00000191918	Ighv6-4
Mmus_ENSMUST00000177949	Ighv6-4
Mmus_ENSMUST00000193936	Ighv6-5
Mmus_ENSMUST00000179796	Ighv6-5
Mmus_ENSMUST00000103489	Ighv6-6
Mmus_ENSMUST00000193397	Ighv6-7
Mmus_ENSMUST00000195037	Ighv8-2
Mmus_ENSMUST00000103492	Ighv10-1
Mmus_ENSMUST00000103493	Ighv1-4
Mmus_ENSMUST00000191803	Ighv1-5
Mmus_ENSMUST00000103494	Ighv1-5
Mmus_ENSMUST00000103495	Ighv10-3
Mmus_ENSMUST00000103496	Ighv1-7
Mmus_ENSMUST00000195337	Ighv15-2
Mmus_ENSMUST00000103497	Ighv15-2
Mmus_ENSMUST00000193893	Ighv1-9
Mmus_ENSMUST00000103498	Ighv1-9
Mmus_ENSMUST00000191801	Ighv1-11
Mmus_ENSMUST00000195469	Ighv1-12
Mmus_ENSMUST00000109711	Ighv1-12
Mmus_ENSMUST00000103500	Ighv1-12
Mmus_ENSMUST00000192077	Ighv1-15
Mmus_ENSMUST00000103501	Ighv1-16
Mmus_ENSMUST00000194350	Ighv1-18
Mmus_ENSMUST00000103504	Ighv1-18
Mmus_ENSMUST00000193855	Ighv1-19
Mmus_ENSMUST00000103505	Ighv1-19
Mmus_ENSMUST00000194968	Ighv1-20
Mmus_ENSMUST00000103506	Ighv1-20
Mmus_ENSMUST00000103507	Ighv1-22
Mmus_ENSMUST00000194625	Ighv1-23
Mmus_ENSMUST00000191861	Ighv1-24
Mmus_ENSMUST00000103509	Ighv1-24
Mmus_ENSMUST00000103510	Ighv1-26
Mmus_ENSMUST00000195735	Ighv1-31
Mmus_ENSMUST00000103511	Ighv1-31
Mmus_ENSMUST00000103512	Ighv1-34
Mmus_ENSMUST00000191862	Ighv1-36
Mmus_ENSMUST00000103513	Ighv1-36
Mmus_ENSMUST00000193950	Ighv1-37
Mmus_ENSMUST00000103514	Ighv1-37
Mmus_ENSMUST00000103515	Ighv1-39
Mmus_ENSMUST00000191868	Ighv1-42
Mmus_ENSMUST00000103516	Ighv1-42
Mmus_ENSMUST00000195417	Ighv1-43
Mmus_ENSMUST00000103517	Ighv1-43
Mmus_ENSMUST00000194865	Ighv1-47
Mmus_ENSMUST00000103518	Ighv1-47
Mmus_ENSMUST00000192298	Ighv8-4
Mmus_ENSMUST00000178949	Ighv8-4
Mmus_ENSMUST00000192724	Ighv1-49
Mmus_ENSMUST00000103519	Ighv1-49
Mmus_ENSMUST00000194257	Ighv8-5
Mmus_ENSMUST00000103521	Ighv1-50
Mmus_ENSMUST00000192554	Ighv1-52
Mmus_ENSMUST00000103522	Ighv1-52
Mmus_ENSMUST00000103523	Ighv1-53
Mmus_ENSMUST00000193145	Ighv8-6
Mmus_ENSMUST00000103524	Ighv8-6
Mmus_ENSMUST00000103525	Ighv1-54
Mmus_ENSMUST00000103526	Ighv1-55
Mmus_ENSMUST00000194071	Ighv1-56
Mmus_ENSMUST00000103527	Ighv1-56
Mmus_ENSMUST00000192591	Ighv8-8
Mmus_ENSMUST00000103529	Ighv1-58
Mmus_ENSMUST00000195359	Ighv1-59
Mmus_ENSMUST00000103530	Ighv1-59
Mmus_ENSMUST00000103531	Ighv1-61
Mmus_ENSMUST00000103503	Ighv1-62-1
Mmus_ENSMUST00000171270	Ighv1-62-1
Mmus_ENSMUST00000194581	Ighv1-62-2
Mmus_ENSMUST00000163467	Ighv1-62-2
Mmus_ENSMUST00000103532	Ighv1-62-3
Mmus_ENSMUST00000197803	Ighv8-9
Mmus_ENSMUST00000103533	Ighv8-9
Mmus_ENSMUST00000103534	Ighv1-63
Mmus_ENSMUST00000103535	Ighv1-64
Mmus_ENSMUST00000103536	Ighv8-11
Mmus_ENSMUST00000103537	Ighv1-66
Mmus_ENSMUST00000198646	Ighv1-67
Mmus_ENSMUST00000103538	Ighv1-67
Mmus_ENSMUST00000199933	Ighv1-69
Mmus_ENSMUST00000103539	Ighv1-69
Mmus_ENSMUST00000199266	Ighv8-12
Mmus_ENSMUST00000103540	Ighv8-12
Mmus_ENSMUST00000196690	Ighv1-71
Mmus_ENSMUST00000166645	Ighv1-71
Mmus_ENSMUST00000103541	Ighv1-72
Mmus_ENSMUST00000164041	Ighv8-13
Mmus_ENSMUST00000103542	Ighv8-13
Mmus_ENSMUST00000196587	Ighv1-74
Mmus_ENSMUST00000103543	Ighv1-74
Mmus_ENSMUST00000103544	Ighv1-75
Mmus_ENSMUST00000197537	Ighv1-76
Mmus_ENSMUST00000169155	Ighv1-76
Mmus_ENSMUST00000198777	Ighv1-77
Mmus_ENSMUST00000170551	Ighv1-77
Mmus_ENSMUST00000199373	Ighv1-78
Mmus_ENSMUST00000163670	Ighv1-78
Mmus_ENSMUST00000103547	Ighv1-80
Mmus_ENSMUST00000103548	Ighv1-81
Mmus_ENSMUST00000196991	Ighv1-82
Mmus_ENSMUST00000103549	Ighv1-82
Mmus_ENSMUST00000103551	Ighv1-84
Mmus_ENSMUST00000103552	Ighv1-85
Mmus_ENSMUST00000103746	Iglv1
Mmus_ENSMUST00000103751	Iglv3
Mmus_ENSMUST00000197518	Iglv2
Mmus_ENSMUST00000103752	Iglv2
Mmus_ENSMUST00000103349	Igkv4-69
Mmus_ENSMUST00000103350	Igkv4-68
Mmus_ENSMUST00000103302	Igkv2-137
Mmus_ENSMUST00000103303	Igkv1-135
Mmus_ENSMUST00000167638	Gm17472
Mmus_ENSMUST00000103301	Gm20730
Mmus_ENSMUST00000166255	Gm54608
Mmus_ENSMUST00000095364	Gm54637
Mmus_ENSMUST00000103284	Trbj1-1
Mmus_ENSMUST00000103285	Trbj1-2
Mmus_ENSMUST00000192366	Trbj1-3
Mmus_ENSMUST00000103287	Trbj1-4
Mmus_ENSMUST00000103288	Trbj1-5
Mmus_ENSMUST00000103289	Trbj1-6
Mmus_ENSMUST00000193061	Trbj1-7
Mmus_ENSMUST00000103293	Trbj2-1
Mmus_ENSMUST00000103294	Trbj2-2
Mmus_ENSMUST00000103295	Trbj2-3
Mmus_ENSMUST00000103296	Trbj2-4
Mmus_ENSMUST00000103297	Trbj2-5
Mmus_ENSMUST00000103298	Trbj2-7
Mmus_ENSMUST00000103682	Trdj1
Mmus_ENSMUST00000103683	Trdj2
Mmus_ENSMUST00000197589	Traj59
Mmus_ENSMUST00000103687	Traj58
Mmus_ENSMUST00000196977	Traj57
Mmus_ENSMUST00000103689	Traj56
